category,ranking,name,brand,price,sale_price,date,rate,id,skin_type,select_1_title,select_1_content,select_2_title,select_2_content,select_3_title,select_3_content,txt
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.03.13,5점만점에 5점,waterbomb,건성에 좋아요,피부타입,건성에 좋아요,피부고민,보습에 좋아요,자극도,자극없이 순해요,"피부가 너무 건조하고 예민해져서 기초부터 바꾸자는 생각으로 에스트라 토너로 바꿔보았습니다.

에스트라가 세럼을 사용했을때 어느정도 보습감이 있으면서 잘 맞았던 기억이 있어서 같은 라인으로 구매했어요.

처음엔 토너 치고 무거운가 싶었는데 첫단계로 사용하기에 전혀 무리 없고 물토너는 2-3번씩 흡토해도 아쉬운 느낌이 들었는데 이건 한번만 사용해도 속보습을 채워주는 느낌이라서 만족스러워요!!

물토너만 쓰던 사람이라 안맞을까 약간 걱정했는데 다른 토너 두고 매일 아침 저녁으로 사용할 정도로 손이 잘가요 ㅎㅎ"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.02.28,5점만점에 5점,봄나리,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,보통이에요,"#민감성, 지복합성 피부

저는 스킨은 기초의 첫단계로 가장 중요하면서도 딱 적당한 유수분 밸런스를 맞춰주는게 중요하다고 생각해요!

에스트라 에이시카 제품은 피부진정 + 보습까지 챙겨주는 제품인 것 같아 구매해봤어요!

- 물타입 토너지만 수분감이 잘 느껴지는 타입이에요! 그렇다고 유분감이 많은 편도 아니라 3번 정도 레이어링해주기 좋더라구요ㅎㅎ
- 사실 토너 제품만으로 피부의 진정을 바라는거는 무리가 있다고 생각해요! 저는 이 제품이 적당히 유수분 밸런스를 잘 맞춰줘서 그 용도로 적합한 것 같아요:)"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.01.30,5점만점에 5점,쏘야의뷰티리뷰,건성에 좋아요,피부타입,건성에 좋아요,피부고민,보습에 좋아요,자극도,자극없이 순해요,"진짜 제 최최최애토너!! n번째 재구매템!!
정말 순하고 보습감 좋아요.. 에이시카라인은 보습감이 약한 편인데 토너는 진짜 보습 잘 되고 속까지 쫙 채워줘요!
건성임에도 너무너무너무 잘 쓰고 있어요🩵
그리고 순하게 데일리로 피부결 관리하기 너무 좋고 홍조도 꾸준히 쓰면 가라앉아요! 최고..🩵🩵"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.12.25,5점만점에 5점,윈터뷰,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,"토너 이거로 바꾸고 나서 결이 정말 좋아졌어요
따로 각질제거하지도 않았는데 피부결이 보듵보들해요!
파하성분이 들어가서 데일리로 사용하니 마일드하게 각질 정돈이 되는 것 같아요
여드름 민감성 피부인데, 자극감 없이 순합니다

피부 진정이나, 결개선에 도움을 받고싶다면 이 토너로 한번 바꿔보시길 추천드립니다 !"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.06.19,5점만점에 5점,골드올챙이,건성에 좋아요,피부타입,건성에 좋아요,피부고민,보습에 좋아요,자극도,자극없이 순해요,"💙토너 사용하지 않았는데,
올리브영에서 구매 후 거의 매일 사용해보고 있어요.
요즘처럼 땀 많이나는 더운 여름에 가볍게 쓰기 좋은거 같아요.

💙저는 운동후에 씻고
가볍게 촵촵 흡수시켜줍니다.
이게 좋은 점이 토너가 흡수되서
보습이 좀 부족한가? 싶으면
또 한번 덧바를 수 있다는 점이에요
세번까지 덧바른적 있는데,
덧바를 수록 보습이 더해지는거 같아서
로션 못지 않은것 같습니다~

💙저는 솜 사용하지 않고 그냥 손에 바로 덜어서 사용해요
바르고 난 뒤에 얼굴이나 손에
끈적임이 전혀 남지 않아서 좋았습니다.

💙향은 거의 없는 것 같아요.
무향에 가까운..?
한달 넘게 사용하고 있는데 한번도 향이 이렇구나
느껴본적이 없어요..

💙아쉬운 점은 용기가 좀 커서
저처럼 운동할때 가지고 다니면서 쓰는 사람은
좀 불편할 수 있다는 점..
좀 작은 용량으로도 나오면 좋겠어요~"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.05.15,5점만점에 5점,올영에탕진,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,"PHA에 시카를 더한 신선한 기능의 토너였어요.

민감한 피부 상태에서도 일단은 피부의 결이 어느정도 정리정돈이 되어야지 다음 진정용 스킨케어로 넘어가더라도 흡수가 되어서 효과를 볼수가있는데 보편적으로 민감해진 피부상태에 닥토라던지 물리적인 자극으로 결케어를 하는 것은 무리인데 에스트라 에이시카 토너는 화확적으로 결케어가 가능하게끔 나온 제품이라서 그냥 흡토로서 피부에 두들겨서 흡수시켜주기만 하면 되는 그런 제품이었어요.

그리고 피부장벽과 보습에 좋은 성분들과 같이 배합이 되어있어서 좋았습니다."
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.05.06,5점만점에 4점,삐용삐용ㅇ,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,"에이시카 크림을 넘 잘 사용 중이라 샀는데 사실 크림만큼 만족도가 높지 않아요. 이 제품 사용하면 자꾸 뾰루지가 올라오더라고요..? 그래서 손도 안 가고 냅두고 있다가 분사형 용기에 담아 목이나 팔꿈치에나 쓸겸 담아두고 사용 중이에요.
제형 자체는 굉장히 물 같고 바른 후에는 약간의 끈적임? 보습감이 있습니다. 결 정리도 진짜 잘 되기는 해요. 뾰루지만 안 났으면 무향에 깔끔해서 넘 좋았을 것 같은데,, 아쉬워용"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.05.03,5점만점에 3점,오늘내일,지성에 좋아요,피부타입,지성에 좋아요,피부고민,보습에 좋아요,자극도,자극없이 순해요,"# 피부타입 : U존 악건성, T존 극지성, 예민한편

# 보습력 : 무난하게 수분 충전용으로만 생각하시면 괜찮다고 느끼실 것 같아요. 산뜻한 물토너입니다.

# 진정 : 크게 진정이 된다는 인상은 받지 못했습니다. 그냥 물토너 느낌이에요.

# 재구매의사 : 굳이 재구매는 하지 않을 것 같아요."
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.04.18,5점만점에 4점,올영뽀삐,지성에 좋아요,피부타입,지성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,"자극없이 순한 결토너 찾으시면 구매추천 합니다. 벌써 250ml 다 비웠네요! 솔직히 엄청난 효과가 있는 토너는 아니지만 pha가 3% 함유되어 있어서 닥토 없이 결관리 가능했어요 :)

민감한 피부를 가지고 있는데 제품이 순해서 사용하는 동안 트러블 발생도 없었습니다.

기획으로 50ml가 같이 들어있어서 여행갈 때 잘 사용했어요🤍🖤

⚠️ 지성 피부는 약산성 사용하면 트러블 날 수 있다고 하네요~!"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.04.08,5점만점에 5점,leciellevent,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,"🍀 건성 여드름 피부에게 가장 추천하고 싶은 토너
시카 토너라고 해서 진정 효과만 있을 줄 알았는데, 웬만한 수분 토너 못지 않게 촉촉하면서 피부 결 케어까지 되는 1석 3조의 만능 토너였어요.
물 제형의 토너지만 수분감이 상당해서 토너 팩으로 활용하기 좋았고, 흡토로 사용할 땐 2~3번 정도 레이어링하면 보습력이 더욱 오래 유지돼 건조하지 않더라고요.
게다가 피지와 각질 제거에 좋은 PHA 성분까지 함유되어 데일리로 피부 결 케어까지 할 수 있는 점이 좋았습니다.

🍀 쓰면 쓸수록 좋은 에이시카 토너
일반적으로 촉촉한 토너들은 약간의 미끈거림이나 끈적이는 유분감이 조금씩 있기 마련인데, 에스트라의 에이시카 토너는 촉촉한 수분감에 비해 여러 번 레이어링을 해도 마무리감이 굉장히 산뜻하더라고요.
메이크업 전에 사용해도 화장이 밀리지 않아서 좋았습니다 ."
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.03.09,5점만점에 5점,올리브영알바생인데요,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,아진짜 너무좋음 진심으로.. 물토너인데 붉은기 올라왔다 싶으면 솜에 묻혀서 얼굴에 두고 팩해주면 다내려감 온도도 진짜 확내려가는게 느껴짐 이거 얼굴에 바르면 진심 광 오지게 반질반질 속광돔 피부좋은 사람 만들어줌 진심 개좋음 에스트라 이 라인이 그냥 너무 좋음 남들이 들으면 광고같다고 할정도로 좋다고 맨날 말하고 댕김.. 진짜 너무 좋음 세럼 같이 쓰면 더좋음 광이 너무 예쁨 ㅜ 화장 진짜 개잘먹음 장점이 너무 많네 메이트로서 맨날 입에 침마르게 칭찬함
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.03.01,5점만점에 5점,신난토끼,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,"피부 타입 상관 없이 누구나 편하게 쓸 수 있는 산뜻하고 촉촉한 제품입니다.

투명하고 완벽하게 워터리한 제형입니다. 다른 에스트라 제품이 그렇듯 무향입니다.

쓱쓱 문지르면 진한 수분감과 상쾌함, 쿨링감이 느껴집니다. 끈적이지 않고 보송보송한 마무리감이 마음에 듭니다.

늘어진 모공을 꽉 잡아주고 각질이 싹 가라앉습니다. 거칠고 푸석푸석한 피부결을 매끈하게 만들어줍니다.

가볍고 산뜻한 전형적인 토너로 민감하고 유분기가 많은 피부에게 추천합니다."
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.02.28,5점만점에 5점,골드올챙이,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,보습에 좋아요,자극도,자극없이 순해요,"💙저는 운동할때마다 가지고 다니면서 써요!!
샤워하고 나와서 머리 말리는동안
얼굴이 건조하니 토너를 듬뿍 바르고
선풍기 앞에 있음 흡수도 잘되고
피부도 하나도 땡기거나 건조하지 않고 넘 좋아요!
그동안 머리 말리는 동안 얼굴에 뭘 바르자면
헤어드라이기에 머리카락이 날려서 달라붙는게 싫고
아무것도 안바르자면
드라이하는동안 피부가 너무 당기고🥲
에스트라 토너 입문한 이후로
완전 만족하면서 쓰고있어요!!
불편했던 점을 완전 보완해준 제품!!💯💯

💙전 에초에 닥토를 잘 하지 않았는데요,
주로 운동하고 밖에서 씻는데,
닥토하려면 패드도 따로 가지고 다니려면 번거롭고ㅜ
패드로 닦아내면 피부가 빨게져서요👹
이 토너는 그냥 손에 적당량 덜어내서 세수하듯(?)
찹찹 피부에 흡수시켜줘요. 끝! 👍🏻
자극도 없고 순하고 피부도 정돈되는 기분이고!

💙제형은 흡사..그냥 물 같아요.💧
처음에는 이걸 그냥 얼굴에 바른다고? 싶었는데
하루 이틀 쓰면서 익숙해지니까
다른 크림 제형보다 훨씬 편하고 좋습니다👍🏻👍🏻

💙사용감도 유분감보다는 수분감이 터지는 느낌💦
수분감 >> 유분감‼️
✅제일 좋았던 점은! 끈적임이 없다는점!!
전 머리카락 달라붙는 끈적임을 젤 싫어하는 편인데,
요건 제형이 묽어서 그런지
끈적임이 하나도 남지 않고 흡수됩니다!😌
그런데도 보습이 부족한 느낌이 전혀 없고,
속부터 촉촉해진 느낌이에요..🥹
수영장에 있을때 피부 건조함이 안느껴지는 것처럼요!

💙1번 얼굴에 찹찹 바르면 토너같은 느낌으로
피부결을 정돈하고 1차적으로 건조함을 막는 기분이고,
2~3번 이상 여러겹 사용하면,
여느 세럼이나 로션 못지 않은 보습감덕분에
단독으로 사용한 적도 많습니다!
한시간쯤 후에 크림을 덧발라야하나? 하고 만져봐도
로션 바른것 같은 보습감이 그대로더라구요!!
완전 요물이에요 ㅎㅎ

💙향고 강하지 않고 무향이라
호불호 갈릴 일도 없구요,
토너 위에 다른 기초들을 바를거라
무향이라 더 좋아요😚

💙한가지 아쉬운점은 소량 용기가 아니라
저처럼 운동할때 휴대해 다니기 힘들다는것ㅠㅠ
용량이 꽤 많아서 제가 가지고 다니는 짐중에서
가장 무거운 건데..
샤워후에 바르면 딱이라
무거워도 포기할 수가 없어요ㅜㅜ

💙에스트라 제품은 뭘 써도 이렇게 순한 느낌이네요!
이번에도 좋은 제품 잘 쓸게요💙"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.02.28,5점만점에 5점,leciellevent,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,"🍀 오돌토돌 거칠었던 피부가 부들부들~
제가 T존은 지성인데 U존은 완전 악건성인 복합성 피부거든요.
그동안 U존의 건조함과 T존의 유분을 동시에 잡을 수 있는 토너가 없어서 계절마다 제품을 바꿔가며 사용하고 있었는데 에이시카 토너는 1년 내내 사용할 수 있을 것 같아요.♥
세안 후에 생기는 속 당김 때문에 늘 고민이었는데, 에이시카 토너는 하나만 발라도 속 당김 없이 촉촉하고 피부 진정과 결 케어까지 가능해서 너무 마음에 들었어요.

🍀 에이시카 토너의 제형&사용감
토너 제형은 무향 무색의 물 타입으로 피부에 빠르게 스며들어 속보습을 촉촉하게 채워주더라고요.
마무리감에서도 끈적임 없이 산뜻해서 여름에도 무난히 사용할 수 있는 토너입니다.
게다가 순한 약산성 토너라 민감성 피부도 안심하고 사용할 수 있을 것 같아요.

🍀 이렇게 사용해 보세요!
에이시카 토너에는 결 케어 성분인 PHA가 함유되어 피부 각질과 유분량 감소에 도움이 된다고 해요.
따라서 토너를 닥토로 사용하는 것보단 손으로 찹찹찹 흡수시켜 바르는 흡토를 추천드립니다.
또한 갑자기 트러블이 올라왔을 땐 토너 팩으로 사용하면 더욱 빠른 진정 효과를 볼 수 있어요.
웬만한 시트 마스크팩보다 훨씬 만족스러웠습니다.

🍀 에이시카 토너의 효과는?
아마 피부 속 당김이 있으신 분들은 에이시카 토너를 바르자마자 촉촉한 수분이 즉각적으로 충전되는 것을 느끼실 수 있을 거예요.
여기에 피부 진정은 기본이고 까끌까끌했던 피부 결까지 부드러워지니 이보다 좋을 수 없었습니다.

🍀 이런 분들께 추천합니다.
1. T존은 지성, U존은 악건성인 복합성 피부
2. 속 건조가 있는 민감성 피부
3. 평소에도 피부에 유분이 많은 트러블 및 지성 피부"
